iso3,category,subject,is_africa,grade_numeric,income_level,income_level_code,Region_Code,Region,n_readskill,n_numbskill,proficiency_rate,n,grade_stage,proficiency_loess_span1
GUY,second,reading,FALSE,5,High income,HIC,UNICEF_LAC,Latin America and Caribbean,43,43,46.7738820473252,43,Upper Primary (Grades 4-6),52.32355464364933
GUY,second,reading,FALSE,6,High income,HIC,UNICEF_LAC,Latin America and Caribbean,43,43,45.977093047019004,43,Upper Primary (Grades 4-6),51.30049692113097
GUY,second,reading,FALSE,7,High income,HIC,UNICEF_LAC,Latin America and Caribbean,40,40,61.7034434140032,40,Lower Secondary (Grades 7-9),55.34528688804096
GUY,second,reading,FALSE,8,High income,HIC,UNICEF_LAC,Latin America and Caribbean,31,31,59.082434954020904,31,Lower Secondary (Grades 7-9),64.49790521055584
GUY,second,reading,FALSE,9,High income,HIC,UNICEF_LAC,Latin America and Caribbean,20,20,80.5471606011275,20,Lower Secondary (Grades 7-9),78.62972280883706
GUY,urban,numeracy,FALSE,1,High income,HIC,UNICEF_LAC,Latin America and Caribbean,3,3,72.62272140631279,3,Primary (Grades 1-3),59.04589508166567
GUY,urban,numeracy,FALSE,2,High income,HIC,UNICEF_LAC,Latin America and Caribbean,58,58,33.1329515281763,58,Primary (Grades 1-3),57.59463539400248
GUY,urban,numeracy,FALSE,3,High income,HIC,UNICEF_LAC,Latin America and Caribbean,52,52,61.180574035579404,52,Primary (Grades 1-3),58.52526171384536
GUY,urban,numeracy,FALSE,4,High income,HIC,UNICEF_LAC,Latin America and Caribbean,78,78,59.8184825493598,78,Upper Primary (Grades 4-6),61.85155499683209
GUY,urban,numeracy,FALSE,5,High income,HIC,UNICEF_LAC,Latin America and Caribbean,51,51,78.80254833981209,51,Upper Primary (Grades 4-6),68.34059053997618
GUY,urban,numeracy,FALSE,6,High income,HIC,UNICEF_LAC,Latin America and Caribbean,63,63,61.372753026844094,63,Upper Primary (Grades 4-6),65.50567598631883
GUY,urban,numeracy,FALSE,7,High income,HIC,UNICEF_LAC,Latin America and Caribbean,67,67,56.0688466392394,67,Lower Secondary (Grades 7-9),69.40524947754382
GUY,urban,numeracy,FALSE,8,High income,HIC,UNICEF_LAC,Latin America and Caribbean,47,47,75.391283650471,47,Lower Secondary (Grades 7-9),77.18411878973728
GUY,urban,numeracy,FALSE,9,High income,HIC,UNICEF_LAC,Latin America and Caribbean,25,25,94.6481668402686,25,Lower Secondary (Grades 7-9),89.7143642598704
GUY,urban,reading,FALSE,1,High income,HIC,UNICEF_LAC,Latin America and Caribbean,3,3,0,3,Primary (Grades 1-3),2.25441956581853
GUY,urban,reading,FALSE,2,High income,HIC,UNICEF_LAC,Latin America and Caribbean,58,58,33.2285377833269,58,Primary (Grades 1-3),30.738588183937892
GUY,urban,reading,FALSE,3,High income,HIC,UNICEF_LAC,Latin America and Caribbean,52,52,54.452631689587804,52,Primary (Grades 1-3),51.11502446117275
GUY,urban,reading,FALSE,4,High income,HIC,UNICEF_LAC,Latin America and Caribbean,78,78,61.244960209215705,78,Upper Primary (Grades 4-6),63.50447282367371
GUY,urban,reading,FALSE,5,High income,HIC,UNICEF_LAC,Latin America and Caribbean,51,51,75.9603872388255,51,Upper Primary (Grades 4-6),66.65133757936962
GUY,urban,reading,FALSE,6,High income,HIC,UNICEF_LAC,Latin America and Caribbean,63,63,60.6346287409011,63,Upper Primary (Grades 4-6),66.19320950181253
GUY,urban,reading,FALSE,7,High income,HIC,UNICEF_LAC,Latin America and Caribbean,67,67,57.655899706388105,67,Lower Secondary (Grades 7-9),71.21110455957201
GUY,urban,reading,FALSE,8,High income,HIC,UNICEF_LAC,Latin America and Caribbean,47,47,83.4257566839845,47,Lower Secondary (Grades 7-9),79.14604026081763
GUY,urban,reading,FALSE,9,High income,HIC,UNICEF_LAC,Latin America and Caribbean,25,25,92.54662634708059,25,Lower Secondary (Grades 7-9),90.93016228260315
JAM,All,numeracy,FALSE,1,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,83,83,16.7191494552823,83,Primary (Grades 1-3),14.169934265632754
JAM,All,numeracy,FALSE,2,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,178,178,23.197426931676098,178,Primary (Grades 1-3),26.39014089828152
JAM,All,numeracy,FALSE,3,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,190,190,33.701295387067,190,Primary (Grades 1-3),37.47520892099773
JAM,All,numeracy,FALSE,4,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,176,176,51.657179855079306,176,Upper Primary (Grades 4-6),47.341932523397546
JAM,All,numeracy,FALSE,5,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,182,182,54.2121097251796,182,Upper Primary (Grades 4-6),56.6107955561272
JAM,All,numeracy,FALSE,6,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,202,202,63.7379497901168,202,Upper Primary (Grades 4-6),61.117787345217835
JAM,All,numeracy,FALSE,7,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,167,167,61.693276726235105,167,Lower Secondary (Grades 7-9),65.97445559216031
JAM,All,numeracy,FALSE,8,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,158,158,67.9490037152541,158,Lower Secondary (Grades 7-9),70.35306072137632
JAM,All,numeracy,FALSE,9,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,90,90,76.8069785158683,90,Lower Secondary (Grades 7-9),74.43414726086388
JAM,All,reading,FALSE,1,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,83,83,26.768933119649503,83,Primary (Grades 1-3),23.017219872267844
JAM,All,reading,FALSE,2,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,178,178,31.8771404524779,178,Primary (Grades 1-3),37.58054116498166
JAM,All,reading,FALSE,3,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,190,190,47.7578733032443,190,Primary (Grades 1-3),50.42236997930855
JAM,All,reading,FALSE,4,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,176,176,64.598716071933,176,Upper Primary (Grades 4-6),61.49534213104108
JAM,All,reading,FALSE,5,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,182,182,73.8497721427795,182,Upper Primary (Grades 4-6),71.29990198856069
JAM,All,reading,FALSE,6,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,202,202,72.8620936550763,202,Upper Primary (Grades 4-6),76.7457470861833
JAM,All,reading,FALSE,7,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,167,167,77.4963024076283,167,Lower Secondary (Grades 7-9),80.06009356088586
JAM,All,reading,FALSE,8,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,158,158,84.7056723415779,158,Lower Secondary (Grades 7-9),80.79489229752332
JAM,All,reading,FALSE,9,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,90,90,77.9752590356308,90,Lower Secondary (Grades 7-9),79.22484633925211
JAM,female,numeracy,FALSE,1,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,37,37,4.743396902273149,37,Primary (Grades 1-3),6.254207809338954
JAM,female,numeracy,FALSE,2,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,96,96,28.227681957806,96,Primary (Grades 1-3),23.21011167324494
JAM,female,numeracy,FALSE,3,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,106,106,29.797023021708103,106,Primary (Grades 1-3),37.02090613216879
JAM,female,numeracy,FALSE,4,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,93,93,54.6898012534477,93,Upper Primary (Grades 4-6),47.53069245913812
JAM,female,numeracy,FALSE,5,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,89,89,51.6300099786414,89,Upper Primary (Grades 4-6),55.21567144293465
JAM,female,numeracy,FALSE,6,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,106,106,62.077551265921805,106,Upper Primary (Grades 4-6),59.16599243898185
JAM,female,numeracy,FALSE,7,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,81,81,59.1409030364508,81,Lower Secondary (Grades 7-9),65.43407916260182
JAM,female,numeracy,FALSE,8,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,76,76,70.0694361948617,76,Lower Secondary (Grades 7-9),72.83312045844012
JAM,female,numeracy,FALSE,9,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,44,44,84.8028870884418,44,Lower Secondary (Grades 7-9),81.67186603497429
JAM,female,reading,FALSE,1,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,37,37,36.8084115924404,37,Primary (Grades 1-3),32.16417069699666
JAM,female,reading,FALSE,2,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,96,96,38.175750186674,96,Primary (Grades 1-3),44.43737026500613
JAM,female,reading,FALSE,3,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,106,106,50.2080119579554,106,Primary (Grades 1-3),55.591528504592134
JAM,female,reading,FALSE,4,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,93,93,70.997706798415,93,Upper Primary (Grades 4-6),65.48866568319016
JAM,female,reading,FALSE,5,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,89,89,75.7682535906019,89,Upper Primary (Grades 4-6),74.95456040972573
JAM,female,reading,FALSE,6,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,106,106,78.52203567716201,106,Upper Primary (Grades 4-6),79.16683111965796
JAM,female,reading,FALSE,7,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,81,81,74.3983171739754,81,Lower Secondary (Grades 7-9),82.73954690544095
JAM,female,reading,FALSE,8,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,76,76,90.8630421800405,76,Lower Secondary (Grades 7-9),84.51879796941218
JAM,female,reading,FALSE,9,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,44,44,83.6589482939789,44,Lower Secondary (Grades 7-9),84.99602390148996
JAM,fourth,numeracy,FALSE,1,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,21,21,12.6045421158824,21,Primary (Grades 1-3),10.05477735375704
JAM,fourth,numeracy,FALSE,2,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,30,30,23.8997133319057,30,Primary (Grades 1-3),27.673917020436466
JAM,fourth,numeracy,FALSE,3,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,35,35,41.1387133964989,35,Primary (Grades 1-3),42.982643684758614
JAM,fourth,numeracy,FALSE,4,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,41,41,58.0631145703049,41,Upper Primary (Grades 4-6),55.916147250467546
JAM,fourth,numeracy,FALSE,5,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,35,35,64.8370768585022,35,Upper Primary (Grades 4-6),66.87851994408426
JAM,fourth,numeracy,FALSE,6,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,37,37,76.7310507160175,37,Upper Primary (Grades 4-6),71.89030821624377
JAM,fourth,numeracy,FALSE,7,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,38,38,69.7307951640328,38,Lower Secondary (Grades 7-9),77.10133864581536
JAM,fourth,numeracy,FALSE,8,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,34,34,79.4615124225886,34,Lower Secondary (Grades 7-9),81.2901056671696
JAM,fourth,numeracy,FALSE,9,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,15,15,87.4038236748441,15,Lower Secondary (Grades 7-9),84.72064074337334
JAM,fourth,reading,FALSE,1,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,21,21,37.1487974204583,21,Primary (Grades 1-3),35.87725905919643
JAM,fourth,reading,FALSE,2,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,30,30,53.485254541980595,30,Primary (Grades 1-3),50.50010518665035
JAM,fourth,reading,FALSE,3,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,35,35,49.1341780320595,35,Primary (Grades 1-3),63.093586426934245
JAM,fourth,reading,FALSE,4,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,41,41,82.9251150520239,41,Upper Primary (Grades 4-6),73.23210665712885
JAM,fourth,reading,FALSE,5,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,35,35,81.3483819085593,35,Upper Primary (Grades 4-6),82.62194234023119
JAM,fourth,reading,FALSE,6,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,37,37,84.2505800443583,37,Upper Primary (Grades 4-6),85.3397173061168
JAM,fourth,reading,FALSE,7,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,38,38,83.9666907144949,38,Lower Secondary (Grades 7-9),86.37951675283797
JAM,fourth,reading,FALSE,8,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,34,34,82.2349439774813,34,Lower Secondary (Grades 7-9),85.15585492035123
JAM,fourth,reading,FALSE,9,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,15,15,84.4071526942626,15,Lower Secondary (Grades 7-9),81.91225252151258
JAM,male,numeracy,FALSE,1,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,46,46,24.718621464980302,46,Primary (Grades 1-3),18.36655641324703
JAM,male,numeracy,FALSE,2,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,82,82,15.9930415768325,82,Primary (Grades 1-3),27.754243072210187
JAM,male,numeracy,FALSE,3,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,84,84,39.1284451167993,84,Primary (Grades 1-3),37.383765130171284
JAM,male,numeracy,FALSE,4,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,83,83,47.5448570838231,83,Upper Primary (Grades 4-6),47.31567525234021
JAM,male,numeracy,FALSE,5,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,93,93,57.2511427736647,93,Upper Primary (Grades 4-6),58.022413302891536
JAM,male,numeracy,FALSE,6,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,96,96,65.2923716852558,96,Upper Primary (Grades 4-6),63.30680926123365
JAM,male,numeracy,FALSE,7,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,86,86,64.3361587119225,86,Lower Secondary (Grades 7-9),66.44068212020693
JAM,male,numeracy,FALSE,8,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,82,82,66.2376808108009,82,Lower Secondary (Grades 7-9),67.02778937195023
JAM,male,numeracy,FALSE,9,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,46,46,65.97316621274099,46,Lower Secondary (Grades 7-9),65.11039891859153
JAM,male,reading,FALSE,1,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,46,46,20.0628387277045,46,Primary (Grades 1-3),15.821372350218294
JAM,male,reading,FALSE,2,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,82,82,22.856203842067,82,Primary (Grades 1-3),30.495033503008017
JAM,male,reading,FALSE,3,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,84,84,44.3520480704292,84,Primary (Grades 1-3),43.842584128601196
JAM,male,reading,FALSE,4,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,83,83,55.921498634989796,83,Upper Primary (Grades 4-6),55.899965840921766
JAM,male,reading,FALSE,5,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,93,93,71.5917925544021,93,Upper Primary (Grades 4-6),66.97046244021163
JAM,male,reading,FALSE,6,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,96,96,67.5634032044731,96,Upper Primary (Grades 4-6),74.45731533945775
JAM,male,reading,FALSE,7,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,86,86,80.7041435629878,86,Lower Secondary (Grades 7-9),77.64804606363059
JAM,male,reading,FALSE,8,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,82,82,79.7362860785922,82,Lower Secondary (Grades 7-9),76.8851825063413
JAM,male,reading,FALSE,9,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,46,46,70.274317728541,46,Lower Secondary (Grades 7-9),72.2163020734691
JAM,middle,numeracy,FALSE,1,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,12,12,21.9435967868484,12,Primary (Grades 1-3),16.458873399745983
JAM,middle,numeracy,FALSE,2,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,38,38,19.026155783502098,38,Primary (Grades 1-3),29.41159751963763
JAM,middle,numeracy,FALSE,3,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,40,40,44.8013969954508,40,Primary (Grades 1-3),41.14859842509184
JAM,middle,numeracy,FALSE,4,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,33,33,46.1046463242458,33,Upper Primary (Grades 4-6),51.633278223131036
JAM,middle,numeracy,FALSE,5,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,43,43,66.0392032542949,43,Upper Primary (Grades 4-6),61.011785874528336
JAM,middle,numeracy,FALSE,6,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,53,53,66.54381097163639,53,Upper Primary (Grades 4-6),64.19957080065731
JAM,middle,numeracy,FALSE,7,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,40,40,57.313043432615196,40,Lower Secondary (Grades 7-9),66.56420808550766
JAM,middle,numeracy,FALSE,8,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,37,37,69.346558367835,37,Lower Secondary (Grades 7-9),66.76744667664848
JAM,middle,numeracy,FALSE,9,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,20,20,65.9714451446588,20,Lower Secondary (Grades 7-9),65.20340890542512
JAM,middle,reading,FALSE,1,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,12,12,25.558747102853204,12,Primary (Grades 1-3),26.663871464792688
JAM,middle,reading,FALSE,2,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,38,38,36.5002386084818,38,Primary (Grades 1-3),35.84623404984901
JAM,middle,reading,FALSE,3,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,40,40,46.491201960766496,40,Primary (Grades 1-3),44.24548957540039
JAM,middle,reading,FALSE,4,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,33,33,54.217710702965206,33,Upper Primary (Grades 4-6),52.00963019398897
JAM,middle,reading,FALSE,5,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,43,43,52.492539431894706,43,Upper Primary (Grades 4-6),58.46849921262434
JAM,middle,reading,FALSE,6,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,53,53,74.70662152146889,53,Upper Primary (Grades 4-6),68.39849740461614
JAM,middle,reading,FALSE,7,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,40,40,66.2089688736646,40,Lower Secondary (Grades 7-9),75.06206882554413
JAM,middle,reading,FALSE,8,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,37,37,97.9469085055085,37,Lower Secondary (Grades 7-9),78.39367853755567
JAM,middle,reading,FALSE,9,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,20,20,69.1924577923358,20,Lower Secondary (Grades 7-9),78.6032308073315
JAM,poorest,numeracy,FALSE,1,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,14,14,36.1005837590969,14,Primary (Grades 1-3),27.57525754232192
JAM,poorest,numeracy,FALSE,2,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,33,33,10.0099647447586,33,Primary (Grades 1-3),22.658405102772242
JAM,poorest,numeracy,FALSE,3,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,44,44,17.5529568148228,44,Primary (Grades 1-3),22.463118174058025
JAM,poorest,numeracy,FALSE,4,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,39,39,29.3565052648901,39,Upper Primary (Grades 4-6),26.747772884500026
JAM,poorest,numeracy,FALSE,5,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,29,29,33.817493292874005,29,Upper Primary (Grades 4-6),37.272579732847895
JAM,poorest,numeracy,FALSE,6,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,38,38,47.775259015815,38,Upper Primary (Grades 4-6),40.27852019034344
JAM,poorest,numeracy,FALSE,7,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,32,32,41.8441701197134,32,Lower Secondary (Grades 7-9),45.464735022690974
JAM,poorest,numeracy,FALSE,8,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,26,26,40.0614453929675,26,Lower Secondary (Grades 7-9),51.84552336829312
JAM,poorest,numeracy,FALSE,9,Upper middle income,UMC,UNICEF_LAC,Latin America and Caribbean,17,17,66.6339859251072,17,Lower Secondary (Grades 7-9),59.41775965935648
